time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1752154210556000000,129.154,0.6899999976158142,unplugged,false
1752154211558000000,130.1560002441406,0.6899999976158142,unplugged,false
1752154212558000000,131.1560002441406,0.6899999976158142,unplugged,false
1752154213559000000,132.157,0.6899999976158142,unplugged,false
1752154214561000000,133.159,0.6899999976158142,unplugged,false
1752154215563000000,134.161,0.6899999976158142,unplugged,false
1752154216565000000,135.163,0.6899999976158142,unplugged,false
1752154217565000000,136.163,0.6899999976158142,unplugged,false
1752154218567000000,137.165,0.6899999976158142,unplugged,false
1752154219569000000,138.167,0.6899999976158142,unplugged,false
1752154220570000000,139.16799975585937,0.6899999976158142,unplugged,false
1752154221570000000,140.16799975585937,0.6899999976158142,unplugged,false
1752154222571000000,141.169,0.6899999976158142,unplugged,false
1752154223573000000,142.171,0.6899999976158142,unplugged,false
1752154224574000000,143.17200024414063,0.6899999976158142,unplugged,false
1752154225575000000,144.173,0.6899999976158142,unplugged,false
1752154226575000000,145.173,0.6899999976158142,unplugged,false
1752154227577000000,146.175,0.6899999976158142,unplugged,false
1752154228578000000,147.17599975585938,0.6899999976158142,unplugged,false
1752154229580000000,148.178,0.6899999976158142,unplugged,false
1752154230581000000,149.179,0.6899999976158142,unplugged,false
1752154231581000000,150.179,0.6899999976158142,unplugged,false
1752154232583000000,151.181,0.6899999976158142,unplugged,false
1752154233583000000,152.181,0.6899999976158142,unplugged,false
1752154234584000000,153.182,0.6899999976158142,unplugged,false
1752154235586000000,154.18399975585936,0.6899999976158142,unplugged,false
1752154236586000000,155.18399975585936,0.6899999976158142,unplugged,false
1752154237586000000,156.18399975585936,0.6899999976158142,unplugged,false
1752154238589000000,157.187,0.6899999976158142,unplugged,false
1752154239590000000,158.18800024414062,0.6899999976158142,unplugged,false
1752154240591000000,159.189,0.6899999976158142,unplugged,false
1752154241595000000,160.193,0.6899999976158142,unplugged,false
1752154242596000000,161.194,0.6899999976158142,unplugged,false
1752154243596000000,162.194,0.6899999976158142,unplugged,false
1752154244598000000,163.19600024414063,0.6899999976158142,unplugged,false
1752154245599000000,164.197,0.6899999976158142,unplugged,false
1752154246599000000,165.197,0.6899999976158142,unplugged,false
1752154247601000000,166.199,0.6899999976158142,unplugged,false
1752154248602000000,167.19999975585938,0.6899999976158142,unplugged,false
1752154249604000000,168.202,0.6899999976158142,unplugged,false
1752154250604000000,169.202,0.6899999976158142,unplugged,false
1752154251605000000,170.203,0.6899999976158142,unplugged,false
1752154252607000000,171.205,0.6899999976158142,unplugged,false
1752154253608000000,172.206,0.6899999976158142,unplugged,false
1752154254610000000,173.20799975585936,0.6899999976158142,unplugged,false
1752154255611000000,174.209,0.6899999976158142,unplugged,false
1752154256611000000,175.209,0.6899999976158142,unplugged,false
1752154257612000000,176.21,0.6899999976158142,unplugged,false
1752154258613000000,177.211,0.6899999976158142,unplugged,false
1752154259615000000,178.213,0.6899999976158142,unplugged,false
1752154260615000000,179.213,0.6899999976158142,unplugged,false
1752154261616000000,180.214,0.6899999976158142,unplugged,false
1752154262618000000,181.21599975585937,0.6899999976158142,unplugged,false
1752154263618000000,182.21599975585937,0.6899999976158142,unplugged,false
1752154264621000000,183.219,0.6899999976158142,unplugged,false
1752154265621000000,184.219,0.6899999976158142,unplugged,false
1752154266623000000,185.221,0.6899999976158142,unplugged,false
